seed,amplitude,snr,method,backend,solver,protocol,distance,lam,penalty,sample_size,max_iterations,parzen_sigma,shrink,device,field_scale,field_terms,loss,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
12,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.62909,0.0580653,8.20754,0.00696482,3.13738,0.0319897,6.54936,0.00432617,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.53333,0.0769945,8.20754,0.00696482,4.65611,0.0473156,6.54936,0.00432617,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,9.03176,0.0946671,16.8609,0.0255927,5.01612,0.0518198,13.3153,0.0231804,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,9.6089,0.100528,16.8609,0.0255927,5.49525,0.0566996,13.3153,0.0231804,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
12,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.2071,0.10631,16.8609,0.0255927,6.21581,0.0638925,13.3153,0.0231804,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,1.84403,0.0186526,4.05033,0.00298108,0.783235,0.00786644,3.34827,0.0022011,30,0.695,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.57098,0.0261797,4.05033,0.00298108,1.32822,0.0134166,3.34827,0.0022011,30,0.688,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.08665,0.0515946,4.05033,0.00298108,3.30413,0.033309,3.34827,0.0022011,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.89954,0.0400446,8.10184,0.00584614,1.7283,0.0175002,6.70213,0.00394054,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.57462,0.0472282,8.10184,0.00584614,2.27584,0.0231574,6.70213,0.00394054,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.04668,0.0623296,8.10184,0.00584614,3.64831,0.0370372,6.70213,0.00394054,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.09163,0.0840998,16.2094,0.0131298,4.06688,0.0416433,13.4247,0.00849386,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.38306,0.0871678,16.2094,0.0131298,4.35578,0.0446474,13.4247,0.00849386,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
13,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.88972,0.0924909,16.2094,0.0131298,4.98423,0.0510775,13.4247,0.00849386,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.77973,0.0272344,4.54633,0.00229305,1.24389,0.0124236,3.80653,0.00201862,30,0.691,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.87127,0.028738,4.54633,0.00229305,1.65281,0.0167282,3.80653,0.00201862,30,0.692,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.60774,0.0464008,4.54633,0.00229305,3.2945,0.0333903,3.80653,0.00201862,30,0.71,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.57735,0.0550538,9.00622,0.00476783,2.76436,0.0280064,7.57758,0.00421876,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.59915,0.0560122,9.00622,0.00476783,3.12238,0.0319281,7.57758,0.00421876,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.228,0.0629855,9.00622,0.00476783,4.12273,0.042196,7.57758,0.00421876,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.6244,0.102826,17.6734,0.013065,5.36305,0.0544221,15.0144,0.012035,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.7556,0.104875,17.6734,0.013065,5.58748,0.0570248,15.0144,0.012035,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
14,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.8965,0.107343,17.6734,0.013065,6.05057,0.0619516,15.0144,0.012035,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.25261,0.0231758,3.96115,0.00276719,0.98375,0.00992358,3.37665,0.00160738,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.0244,0.0311335,3.96115,0.00276719,1.46904,0.0148499,3.37665,0.00160738,30,0.68,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.56648,0.0566461,3.96115,0.00276719,3.3744,0.0339862,3.37665,0.00160738,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.20989,0.0439771,8.11356,0.00647506,1.93234,0.0196295,6.86777,0.00395029,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.87445,0.0508604,8.11356,0.00647506,2.38836,0.0242943,6.86777,0.00395029,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.85035,0.070691,8.11356,0.00647506,3.96527,0.0400926,6.86777,0.00395029,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.78943,0.0944458,17.0432,0.0238363,4.51131,0.0466014,14.2117,0.0218891,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,9.20627,0.0985516,17.0432,0.0238363,4.92812,0.0507762,14.2117,0.0218891,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
15,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,9.72001,0.103377,17.0432,0.0238363,5.65292,0.058022,14.2117,0.0218891,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.40494,0.0244941,3.66474,0.00796446,1.20997,0.0122053,2.81934,0.00685194,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.65551,0.0371118,3.66474,0.00796446,2.08417,0.0210506,2.81934,0.00685194,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.71231,0.0675064,3.66474,0.00796446,4.23628,0.0426346,2.81934,0.00685194,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.60647,0.0571632,7.39708,0.0132142,2.93485,0.0297093,5.67719,0.00875658,30,0.681,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.10266,0.0721438,7.39708,0.0132142,3.98982,0.0403716,5.67719,0.00875658,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.99596,0.0907743,7.39708,0.0132142,5.43869,0.0547731,5.67719,0.00875658,30,0.689,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.8209,0.111585,15.0828,0.0675446,5.73861,0.0583823,11.5137,0.0726314,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,11.3322,0.116702,15.0828,0.0675446,6.16116,0.0626591,11.5137,0.0726314,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
16,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,11.7642,0.120783,15.0828,0.0675446,6.71154,0.0680846,11.5137,0.0726314,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.54338,0.0256571,4.52768,0.00280336,0.969972,0.00974351,3.90114,0.00269,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.99062,0.0304562,4.52768,0.00280336,1.32359,0.0133509,3.90114,0.00269,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.31944,0.0538118,4.52768,0.00280336,3.22761,0.0324333,3.90114,0.00269,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.60341,0.057743,9.08495,0.00610093,2.37533,0.0241776,7.84108,0.00587901,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.08844,0.0629029,9.08495,0.00610093,2.82685,0.0287574,7.84108,0.00587901,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.21523,0.074325,9.08495,0.00610093,3.95971,0.0400945,7.84108,0.00587901,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.8325,0.113128,18.2849,0.0144151,5.81511,0.0603729,15.8389,0.0138501,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,11.1555,0.116509,18.2849,0.0144151,6.14078,0.0637954,15.8389,0.0138501,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
17,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,11.2438,0.117312,18.2849,0.0144151,6.42395,0.0666841,15.8389,0.0138501,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.65545,0.0269653,5.15763,0.00307719,1.37725,0.013951,4.52636,0.00241444,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.45145,0.0353235,5.15763,0.00307719,2.04127,0.0207718,4.52636,0.00241444,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.49175,0.0558131,5.15763,0.00307719,3.64949,0.0370537,4.52636,0.00241444,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.56893,0.0574462,10.3687,0.00724825,3.22265,0.0331298,9.07604,0.00658691,30,0.69,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.95753,0.0616021,10.3687,0.00724825,3.58591,0.0368771,9.07604,0.00658691,30,0.69,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.93865,0.0714894,10.3687,0.00724825,4.46347,0.0457328,9.07604,0.00658691,30,0.695,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.1054,0.104102,20.9244,0.0206634,5.98654,0.0619253,18.2309,0.0207934,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.3286,0.106673,20.9244,0.0206634,6.23476,0.0645423,18.2309,0.0207934,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
18,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.6426,0.110014,20.9244,0.0206634,6.74083,0.0697267,18.2309,0.0207934,30,0.681,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.08699,0.0209484,3.8229,0.0022607,0.891946,0.0089529,2.77565,0.00157815,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.98561,0.0302109,3.8229,0.0022607,1.5654,0.0157683,2.77565,0.00157815,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.85678,0.058828,3.8229,0.0022607,3.72542,0.037469,2.77565,0.00157815,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.96328,0.0504644,7.67324,0.00451552,2.24796,0.0227452,5.55738,0.00264871,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.88686,0.0600636,7.67324,0.00451552,3.01858,0.0305748,5.55738,0.00264871,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.8237,0.0793676,7.67324,0.00451552,4.71681,0.0475963,5.55738,0.00264871,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.1263,0.104666,15.4667,0.011094,5.09907,0.0521442,11.1436,0.00715677,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.5394,0.108962,15.4667,0.011094,5.47223,0.0559542,11.1436,0.00715677,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
19,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.831,0.111898,15.4667,0.011094,5.94631,0.0606852,11.1436,0.00715677,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,1.71698,0.0172511,4.05967,0.00161096,0.792798,0.00790797,3.20244,0.00122338,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.17881,0.0221787,4.05967,0.00161096,1.0466,0.0105416,3.20244,0.00122338,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.33812,0.0440226,4.05967,0.00161096,2.78742,0.0280179,3.20244,0.00122338,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.5999,0.036368,8.08774,0.00323588,1.60941,0.0160524,6.39393,0.00239086,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.86871,0.0395724,8.08774,0.00323588,1.7512,0.0176526,6.39393,0.00239086,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.13718,0.0529787,8.08774,0.00323588,2.90078,0.0293327,6.39393,0.00239086,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.09923,0.0819607,16.0583,0.00740932,3.82743,0.0381272,12.7456,0.00577228,30,0.682,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.3504,0.0851231,16.0583,0.00740932,4.00904,0.0402145,12.7456,0.00577228,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
20,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.95553,0.0924607,16.0583,0.00740932,4.53975,0.04602,12.7456,0.00577228,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,1.47625,0.0148675,2.99698,0.00354402,0.796706,0.00801851,2.17704,0.00279842,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.32592,0.0234968,2.99698,0.00354402,1.54952,0.0156541,2.17704,0.00279842,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.90558,0.0591235,2.99698,0.00354402,4.02244,0.040537,2.17704,0.00279842,30,0.683,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.14373,0.031837,6.09176,0.00632177,1.78139,0.0180598,4.3992,0.00399114,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.40678,0.0446956,6.09176,0.00632177,2.76903,0.0281613,4.3992,0.00399114,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.15543,0.0720103,6.09176,0.00632177,4.65736,0.0471215,4.3992,0.00399114,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.55142,0.0776144,12.6107,0.0246048,4.16911,0.0427731,8.99035,0.0232216,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,8.23995,0.0846981,12.6107,0.0246048,4.70277,0.0481916,8.99035,0.0232216,30,0.688,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
21,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,9.17663,0.0939603,12.6107,0.0246048,5.58842,0.0569835,8.99035,0.0232216,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,1.72413,0.0173705,3.23231,0.0019604,0.852426,0.00860553,2.40248,0.00166794,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.37592,0.0241924,3.23231,0.0019604,1.44496,0.0146593,2.40248,0.00166794,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.70239,0.057421,3.23231,0.0019604,3.80487,0.038423,2.40248,0.00166794,30,0.688,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.68273,0.0377893,6.56999,0.00387989,1.90806,0.0195315,4.853,0.00319601,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,4.20089,0.0432854,6.56999,0.00387989,2.44703,0.0250801,4.853,0.00319601,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.06421,0.0616963,6.56999,0.00387989,3.97179,0.0404025,4.853,0.00319601,30,0.686,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.59374,0.0678722,13.5922,0.00800466,3.45716,0.0356407,9.90884,0.00624201,30,0.688,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.03086,0.0727594,13.5922,0.00800466,3.90907,0.04035,9.90884,0.00624201,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
22,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.95913,0.0825252,13.5922,0.00800466,4.8174,0.0495838,9.90884,0.00624201,30,0.691,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.2,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,2.47895,0.0248639,4.45267,0.00142494,1.01953,0.0102325,3.63387,0.000984382,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.2,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,3.25506,0.033016,4.45267,0.00142494,1.65959,0.0167401,3.63387,0.000984382,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.2,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.69594,0.0573762,4.45267,0.00142494,3.57375,0.0359564,3.63387,0.000984382,30,0.687,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.4,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,5.94439,0.0607375,8.909,0.00317018,2.72945,0.0277003,7.26901,0.00242193,30,0.691,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.4,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,6.44491,0.0660406,8.909,0.00317018,3.24601,0.0329593,7.26901,0.00242193,30,0.69,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.4,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,7.385,0.0755292,8.909,0.00317018,4.28645,0.043396,7.26901,0.00242193,30,0.704,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,inf,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.4825,0.107663,17.8293,0.00865756,5.16742,0.0528836,14.5424,0.00789459,30,0.692,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,40,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,10.7747,0.11089,17.8293,0.00865756,5.44788,0.0557665,14.5424,0.00789459,30,0.684,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
23,0.8,20,n3,torch,normal,fixed30,75,1e-07,,,,,4,cuda,400,8,,11.0588,0.113871,17.8293,0.00865756,5.98326,0.0612014,14.5424,0.00789459,30,0.685,0.937,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
